2014.12.19 00:45,1.22863,1.22880,1.22848,1.22865,639
2014.12.19 01:00,1.22866,1.22910,1.22865,1.22877,720
2014.12.19 01:15,1.22878,1.22894,1.22829,1.22832,506
2014.12.19 01:30,1.22832,1.22856,1.22823,1.22833,603
2014.12.19 01:45,1.22832,1.22895,1.22832,1.22872,646
2014.12.19 02:00,1.22875,1.22877,1.22830,1.22850,775
2014.12.19 02:15,1.22849,1.22849,1.22791,1.22791,560
2014.12.19 02:30,1.22791,1.22792,1.22737,1.22765,810
2014.12.19 02:45,1.22764,1.22784,1.22745,1.22753,876
2014.12.19 03:00,1.22753,1.22791,1.22751,1.22782,904
2014.12.19 03:15,1.22783,1.22799,1.22745,1.22752,1092
2014.12.19 03:30,1.22753,1.22827,1.22753,1.22805,761
2014.12.19 03:45,1.22804,1.22843,1.22780,1.22843,754
2014.12.19 04:00,1.22844,1.22853,1.22820,1.22823,602
2014.12.19 04:15,1.22823,1.22842,1.22816,1.22825,589
2014.12.19 04:30,1.22824,1.22846,1.22810,1.22825,545
2014.12.19 04:45,1.22826,1.22826,1.22793,1.22799,422
2014.12.19 05:00,1.22799,1.22827,1.22787,1.22814,453
2014.12.19 05:15,1.22813,1.22861,1.22813,1.22858,373
2014.12.19 05:30,1.22857,1.22872,1.22800,1.22802,610
2014.12.19 05:45,1.22802,1.22835,1.22725,1.22753,1173
2014.12.19 06:00,1.22752,1.22797,1.22739,1.22785,850
2014.12.19 06:15,1.22785,1.22793,1.22752,1.22772,562
2014.12.19 06:30,1.22771,1.22795,1.22756,1.22762,484
2014.12.19 06:45,1.22762,1.22795,1.22750,1.22784,515
2014.12.19 07:00,1.22783,1.22803,1.22763,1.22802,401
2014.12.19 07:15,1.22801,1.22825,1.22782,1.22803,514
2014.12.19 07:30,1.22803,1.22817,1.22782,1.22794,490
2014.12.19 07:45,1.22789,1.22843,1.22785,1.22803,580
2014.12.19 08:00,1.22804,1.22876,1.22798,1.22818,692
2014.12.19 08:15,1.22818,1.22838,1.22803,1.22807,356
2014.12.19 08:30,1.22804,1.22836,1.22803,1.22824,447
2014.12.19 08:45,1.22824,1.22882,1.22821,1.22876,854
2014.12.19 09:00,1.22878,1.22925,1.22869,1.22904,686
2014.12.19 09:15,1.22907,1.22972,1.22860,1.22892,1111
2014.12.19 09:30,1.22893,1.22958,1.22865,1.22937,1283
2014.12.19 09:45,1.22939,1.22946,1.22862,1.22896,1109
2014.12.19 10:00,1.22897,1.22902,1.22828,1.22888,1222
2014.12.19 10:15,1.22888,1.22893,1.22697,1.22720,1807
2014.12.19 10:30,1.22722,1.22814,1.22703,1.22756,1618
2014.12.19 10:45,1.22757,1.22852,1.22746,1.22818,1439
2014.12.19 11:00,1.22819,1.22847,1.22796,1.22830,1035
2014.12.19 11:15,1.22832,1.22860,1.22720,1.22755,1571
2014.12.19 11:30,1.22754,1.22776,1.22703,1.22709,908
